receptor,wind_sector,n_hours,obs_mean,pred_mean,resid_mean,resid_rms
SAN YSIDRO,N,9,30.311111111111114,7.671424022022431,22.63968708908868,42.7266003018893
SAN YSIDRO,NNE,7,10.0,9.39682924097882,0.6031707590211813,13.011709218409797
SAN YSIDRO,NE,13,7.646153846153846,1.2772350057009876,6.368918840452858,11.008302746506196
SAN YSIDRO,ENE,13,6.246153846153847,0.5114708974146311,5.7346829487392155,9.320522803951784
SAN YSIDRO,E,14,5.957142857142856,0.9146848462865821,5.042458010856277,11.121548709593016
SAN YSIDRO,ESE,13,2.707692307692308,0.0023282655695440312,2.7053640421227643,3.6037575589946647
SAN YSIDRO,SE,20,4.470000000000001,8.938450012928051e-10,4.469999999106156,6.9496762511714145
SAN YSIDRO,SSE,17,3.4941176470588236,0.0007042575132131982,3.4934133895456103,5.122132538538641
SAN YSIDRO,S,12,5.0,1.1933760575839434,3.806623942416057,6.753409317853603
SAN YSIDRO,SSW,15,4.613333333333332,3.2953399857965127,1.317993347536821,7.156776870762132
SAN YSIDRO,SW,18,3.738888888888889,1.4891347960073746,2.2497540928815147,4.395500535671626
SAN YSIDRO,WSW,38,4.771052631578947,1.9363894191823252,2.8346632123966233,8.927981439975788
SAN YSIDRO,W,60,5.566666666666667,5.127321873107706,0.43934479355895945,8.010836951021755
SAN YSIDRO,WNW,39,6.38974358974359,1.703185304856563,4.686558284887027,8.735690634892734
SAN YSIDRO,NW,9,15.38888888888889,0.6316318579382705,14.757257030950619,19.64854733041691
SAN YSIDRO,NNW,7,29.328571428571426,2.323168984167979,27.005402444403448,41.171884036543524
NESTOR - BES,N,9,13.411111111111111,4.3988886738798145,9.012222437231294,17.890121937397378
NESTOR - BES,NNE,7,96.6,3.6395690543165022,92.9604309456835,142.38968995870627
NESTOR - BES,NE,13,50.53076923076923,7.163340059823904,43.36742917094533,79.78791330156358
NESTOR - BES,ENE,13,47.707692307692305,1.4659650701074471,46.241727237584875,93.81436019680211
NESTOR - BES,E,14,16.307142857142857,1.810831087876775,14.496311769266082,34.879513900381305
NESTOR - BES,ESE,13,34.23846153846154,3.037169990073107,31.201291548388433,70.9178398109957
NESTOR - BES,SE,20,95.29499999999999,6.443056847819959,88.85194315218004,123.74886567323996
NESTOR - BES,SSE,17,72.09411764705884,2.3552009879965983,69.73891665906224,102.81977058814492
NESTOR - BES,S,12,92.98333333333333,29.603841711529515,63.379491621803815,159.0250749194439
NESTOR - BES,SSW,15,31.14666666666667,8.536879704738471,22.609786961928194,38.54739240376665
NESTOR - BES,SW,18,57.89999999999999,0.8620859858294057,57.037914014170596,181.77341714813534
NESTOR - BES,WSW,40,7.7299999999999995,1.4046470410569225,6.325352958943077,20.347494308968077
NESTOR - BES,W,60,12.34,0.642753518041054,11.697246481958945,52.187055164217945
NESTOR - BES,WNW,42,1.0523809523809522,0.050667149211570145,1.0017138031693822,3.1073765644087237
NESTOR - BES,NW,9,1.7111111111111112,0.6387387491490747,1.0723723619620364,4.133268142642981
NESTOR - BES,NNW,7,83.21428571428571,0.7611149276781252,82.4531707866076,155.5988182382439
IB CIVIC CTR,N,9,1.4222222222222223,24.394720416746377,-22.972498194524153,30.314307754259424
IB CIVIC CTR,NNE,7,0.7857142857142858,0.003978462050947826,0.7817358236633379,1.0931465179128588
IB CIVIC CTR,NE,13,4.23076923076923,6.588276037009015,-2.357506806239784,11.828951488083614
IB CIVIC CTR,ENE,13,3.092307692307692,2.7767253941944263,0.31558229811326627,5.216729907279948
IB CIVIC CTR,E,14,5.371428571428572,2.8715983011257356,2.4998302703028363,14.553828377031598
IB CIVIC CTR,ESE,13,12.353846153846153,5.062172155110735,7.291673998735419,30.957237402660045
IB CIVIC CTR,SE,20,38.83,38.67689972785199,0.1531002721480222,98.55839746163969
IB CIVIC CTR,SSE,17,17.423529411764708,4.783392266375845,12.640137145388863,19.82955888259526
IB CIVIC CTR,S,11,18.29090909090909,5.902512372138251,12.388396718770837,18.976664562499113
IB CIVIC CTR,SSW,14,12.157142857142858,2.708233394337203,9.448909462805656,22.438549557365587
IB CIVIC CTR,SW,18,2.772222222222222,0.44204752518943663,2.3301746970327852,6.192931538338172
IB CIVIC CTR,WSW,42,1.2666666666666666,0.8867982409939469,0.37986842567271994,2.655201660439355
IB CIVIC CTR,W,57,1.1228070175438596,1.5534268549639962,-0.4306198374201363,4.217932981855905
IB CIVIC CTR,WNW,42,0.5214285714285714,0.010973288729445179,0.5104552826991262,0.6666838252131106
IB CIVIC CTR,NW,9,0.48888888888888893,1.2079159120025925e-19,0.48888888888888893,0.5077182070575939
IB CIVIC CTR,NNW,7,0.8571428571428573,0.02279745491188778,0.8343454022309694,1.2356958569117513
