hour,obs_SAN YSIDRO,pred_v2_SAN YSIDRO,pred_v3_SAN YSIDRO,obs_NESTOR - BES,pred_v2_NESTOR - BES,pred_v3_NESTOR - BES,obs_IB CIVIC CTR,pred_v2_IB CIVIC CTR,pred_v3_IB CIVIC CTR
2026-02-03 12:00:00-08:00,,0.03982139404896233,0.03903189319529056,1.0,0.07693500535315818,0.0761921579686215,1.1,2.520467434307343e-09,9.08391739182779e-10
2026-02-03 13:00:00-08:00,3.6,0.0647900885196195,0.05802881486739433,0.9,0.0663442131785935,0.060689571760664876,1.0,2.930477622067482e-08,1.0439850418678244e-08
2026-02-03 14:00:00-08:00,1.5,0.1840979868909862,0.1949188199872991,0.7,0.00019319577190888846,0.0001701953476150241,1.0,2.4635474452165334e-21,7.382469599371475e-22
2026-02-03 15:00:00-08:00,4.1,0.1335281324703148,0.11868717474713353,1.0,0.0026341538029233274,0.002680147603552232,1.1,1.941903090366029e-35,5.59136039299135e-36
2026-02-03 16:00:00-08:00,3.9,0.09902149417665689,0.07166729157792975,1.4,0.0357056932036861,0.02950395852182119,1.0,6.384948066513023e-05,4.473680262101136e-05
2026-02-03 17:00:00-08:00,4.0,1.2990141619414493,0.8923459184240017,29.9,0.6445158308883473,0.5425759029970728,1.3,0.5312606028601755,0.5431234827223104
2026-02-03 18:00:00-08:00,3.6,26.918869923368213,19.88501566648582,13.0,60.45153457496551,50.11559502136435,15.0,1.542553073036731,1.1981495466361773
2026-02-03 19:00:00-08:00,1.9,43.40414761697767,32.97851976627518,74.3,3.3264301474951337,2.140213038578128,12.7,1.6153191011666568,1.936740209579431
2026-02-03 20:00:00-08:00,1.4,6.062067643101114,5.713386293941755,11.4,0.21454256085663256,0.07824756238057248,12.6,1.871727699478431e-12,6.214159468766834e-13
2026-02-03 21:00:00-08:00,2.3,0.0,0.0,6.1,4.989202505987693e-05,5.346140189576338e-05,4.9,0.26289614140806244,0.26625410981205666
2026-02-03 22:00:00-08:00,3.8,0.0,0.0,10.4,7.693924316381755e-255,8.874374095983267e-255,2.1,1.956584493405132e-56,1.7828254679405584e-56
2026-02-03 23:00:00-08:00,5.3,0.0,0.0,22.0,7.602298390913594e-33,9.398254338040738e-33,2.0,1.2508246525790892e-26,1.2947127713426448e-26
2026-02-04 00:00:00-08:00,4.6,0.0,0.0,4.1,4.0915242354306044e-08,5.3590734581170965e-08,2.9,5.076016776889002e-06,5.972437764843416e-06
2026-02-04 01:00:00-08:00,4.7,0.0,0.0,7.8,3.061321701990153e-07,4.211883426658701e-07,2.4,2.699805226149543e-05,3.3489658175789326e-05
2026-02-04 02:00:00-08:00,3.1,0.0,0.0,2.2,2.0637670288637354e-16,2.96268119738242e-16,1.4,2.6707009796021704e-13,3.3222130527526975e-13
2026-02-04 03:00:00-08:00,3.7,0.0,0.0,2.1,5.904898245324829e-29,8.687250883643731e-29,1.4,2.8233096503597208e-24,3.413191888269765e-24
2026-02-04 04:00:00-08:00,4.0,0.0,0.0,5.2,7.109818137446915e-38,1.0563151753549484e-37,2.6,2.1758857128852995e-27,2.553828639388693e-27
2026-02-04 05:00:00-08:00,5.0,0.0,0.0,5.6,1.483653827070195e-45,2.193653525605086e-45,3.6,2.224969458459124e-22,2.5988421967242685e-22
