receptor,wind_sector,n_hours,obs_mean,pred_mean,resid_mean,resid_rms
SAN YSIDRO,N,9,30.311111111111114,6.611702663702888e-41,30.311111111111114,44.27725776914776
SAN YSIDRO,NNE,7,10.0,2.9098021129635325e-122,10.0,15.558461179876186
SAN YSIDRO,NE,13,7.646153846153846,0.0,7.646153846153846,11.028424812553869
SAN YSIDRO,ENE,13,6.246153846153847,0.0,6.246153846153847,9.607368966659834
SAN YSIDRO,E,14,5.957142857142856,0.0,5.957142857142856,11.235784669655127
SAN YSIDRO,ESE,13,2.707692307692308,9.942451332202659e-76,2.707692307692308,3.6042709707747043
SAN YSIDRO,SE,20,4.470000000000001,1.1747797507860933e-30,4.470000000000001,6.949676251452294
SAN YSIDRO,SSE,17,3.4941176470588236,1.1263176014676557e-05,3.494106383882809,5.122268178388119
SAN YSIDRO,S,12,5.0,0.10339452116759056,4.89660547883241,6.244078013617561
SAN YSIDRO,SSW,15,4.613333333333332,3.3577652064533425,1.255568126879991,7.203882626842072
SAN YSIDRO,SW,18,3.738888888888889,1.4165368810131052,2.322352007875784,4.399122572207987
SAN YSIDRO,WSW,38,4.771052631578947,1.8332139055728394,2.9378387260061083,8.939667381084252
SAN YSIDRO,W,60,5.566666666666667,4.717502441393887,0.849164225272778,8.018008933548446
SAN YSIDRO,WNW,39,6.38974358974359,0.5313549694098482,5.858388620333741,10.47569025782613
SAN YSIDRO,NW,9,15.38888888888889,0.3751457077614171,15.013743181127474,19.88917336088487
SAN YSIDRO,NNW,7,29.328571428571426,0.0001687095861235212,29.328402718985306,42.183490070682566
NESTOR - BES,N,9,13.411111111111111,4.542449423216645,8.868661687894466,17.958011494383605
NESTOR - BES,NNE,7,96.6,6.193625075694528e-08,96.59999993806375,148.102773196218
NESTOR - BES,NE,13,50.53076923076923,2.0311748726448778e-26,50.53076923076923,84.05095981696965
NESTOR - BES,ENE,13,47.707692307692305,2.579600670011327e-31,47.707692307692305,94.43912976499323
NESTOR - BES,E,14,16.307142857142857,3.570074562884463e-11,16.30714285710716,35.13574695784353
NESTOR - BES,ESE,13,34.23846153846154,1.2103996832054615,33.02806185525608,71.1556668936782
NESTOR - BES,SE,20,95.29499999999999,6.421395880046653,88.87360411995334,123.76019086319505
NESTOR - BES,SSE,17,72.09411764705884,2.333553117621606,69.76056452943722,102.79272466508029
NESTOR - BES,S,12,92.98333333333333,29.900682221112422,63.08265111222091,158.74428524858186
NESTOR - BES,SSW,15,31.14666666666667,8.690536726918806,22.456129939747857,38.36360061019283
NESTOR - BES,SW,18,57.89999999999999,0.8749919828080353,57.02500801719196,181.75499242402813
NESTOR - BES,WSW,40,7.7299999999999995,1.3582657896359547,6.371734210364045,20.682955779820208
NESTOR - BES,W,60,12.34,0.5715020743567261,11.768497925643276,52.056033390341895
NESTOR - BES,WNW,42,1.0523809523809522,0.04667724399129608,1.0057037083896565,3.10909294389892
NESTOR - BES,NW,9,1.7111111111111112,0.556807488558516,1.1543036225525949,4.120279125928131
NESTOR - BES,NNW,7,83.21428571428571,0.5144717984355208,82.69981391585021,155.59356787827824
IB CIVIC CTR,N,9,1.4222222222222223,19.138134314676236,-17.71591209245402,23.946818499376576
IB CIVIC CTR,NNE,7,0.7857142857142858,0.0034811341256163674,0.7822331515886694,1.0933775387175921
IB CIVIC CTR,NE,13,4.23076923076923,4.900846449984861,-0.6700772192156312,10.714617711111782
IB CIVIC CTR,ENE,13,3.092307692307692,0.015130463970503662,3.077177228337189,5.490269135935287
IB CIVIC CTR,E,14,5.371428571428572,7.935950060819582e-08,5.37142849206907,12.375436477473535
IB CIVIC CTR,ESE,13,12.353846153846153,3.457971389630042,8.895874764216112,31.296803751848504
IB CIVIC CTR,SE,20,38.83,39.037170297018136,-0.20717029701813497,99.69598558103603
IB CIVIC CTR,SSE,17,17.423529411764708,4.833932173461181,12.589597238303526,19.735622096064695
IB CIVIC CTR,S,11,18.29090909090909,5.411699856848365,12.879209234060726,19.269095324057588
IB CIVIC CTR,SSW,14,12.157142857142858,2.3987064538902394,9.758436403252619,22.734737525968438
IB CIVIC CTR,SW,18,2.772222222222222,0.4407067546835783,2.3315154675386434,6.147044667514028
IB CIVIC CTR,WSW,42,1.2666666666666666,0.7186302844852737,0.5480363821813931,2.6519446880900857
IB CIVIC CTR,W,57,1.1228070175438596,1.5225539092986136,-0.3997468917547537,4.009585042366693
IB CIVIC CTR,WNW,42,0.5214285714285714,0.00933859073905002,0.5120899806895214,0.6688440741937999
IB CIVIC CTR,NW,9,0.48888888888888893,8.632987070184005e-20,0.48888888888888893,0.5077182070575939
IB CIVIC CTR,NNW,7,0.8571428571428573,0.016314097363238512,0.8408287597796188,1.2516219276207858
