receptor,wind_sector,n_hours,obs_mean,pred_mean,resid_mean,resid_rms
SAN YSIDRO,N,9,30.311111111111114,7.684003794526173,22.627107316584937,42.72616916372714
SAN YSIDRO,NNE,7,10.0,9.411509201974877,0.5884907980251255,13.025833048597821
SAN YSIDRO,NE,13,7.646153846153846,1.2651169832440405,6.381036862909805,11.004952102513103
SAN YSIDRO,ENE,13,6.246153846153847,0.5315650211035645,5.714588825050283,9.311676148087647
SAN YSIDRO,E,14,5.957142857142856,0.5767292653814006,5.3804135917614575,11.10842486717184
SAN YSIDRO,ESE,13,2.707692307692308,0.0017329594942103932,2.705959348198097,3.603890950647735
SAN YSIDRO,SE,20,4.470000000000001,2.6612301540536277e-12,4.469999999997339,6.949676251451453
SAN YSIDRO,SSE,17,3.4941176470588236,1.1506097202847869e-05,3.4941061409616205,5.122268145201179
SAN YSIDRO,S,12,5.0,0.10507801625658338,4.894921983743417,6.2440294731778225
SAN YSIDRO,SSW,15,4.613333333333332,3.3432583011775505,1.270075032155783,7.169890104070471
SAN YSIDRO,SW,18,3.738888888888889,1.4612292499025543,2.277659638986334,4.401066344964919
SAN YSIDRO,WSW,38,4.771052631578947,1.9121944470525885,2.8588581845263596,8.926554824598352
SAN YSIDRO,W,60,5.566666666666667,5.095488776481131,0.4711778901855365,8.007959800515492
SAN YSIDRO,WNW,39,6.38974358974359,1.4291459736545689,4.960597616089021,9.208170058589712
SAN YSIDRO,NW,9,15.38888888888889,0.37118682128573444,15.017702067603153,19.894349643503652
SAN YSIDRO,NNW,7,29.328571428571426,2.0505717899234437,27.277999638647987,41.17193921558682
NESTOR - BES,N,9,13.411111111111111,4.431805810894465,8.979305300216645,17.899928142914632
NESTOR - BES,NNE,7,96.6,3.660665502580026,92.93933449741996,142.34863219069913
NESTOR - BES,NE,13,50.53076923076923,7.147687454187791,43.383081776581434,79.78711455583505
NESTOR - BES,ENE,13,47.707692307692305,1.4652474172234835,46.24244489046883,93.81638835464028
NESTOR - BES,E,14,16.307142857142857,0.3536273187154695,15.953515538427386,34.83581910650201
NESTOR - BES,ESE,13,34.23846153846154,2.1695898240138853,32.06887171444766,70.95731203672534
NESTOR - BES,SE,20,95.29499999999999,6.397211399106979,88.89778860089301,123.79038496558088
NESTOR - BES,SSE,17,72.09411764705884,2.3690176851065687,69.72509996195224,102.78431252649565
NESTOR - BES,S,12,92.98333333333333,29.666974453182366,63.316358880150965,158.9184542444195
NESTOR - BES,SSW,15,31.14666666666667,8.578803317207583,22.567863349459085,38.487837560349455
NESTOR - BES,SW,18,57.89999999999999,0.8581180942428139,57.04188190575719,181.77626042356889
NESTOR - BES,WSW,40,7.7299999999999995,1.391363855439953,6.338636144560048,20.354430139114903
NESTOR - BES,W,60,12.34,0.6405506963895946,11.699449303610404,52.18489580744774
NESTOR - BES,WNW,42,1.0523809523809522,0.050339535617207165,1.0020414167637453,3.107453996105496
NESTOR - BES,NW,9,1.7111111111111112,0.6379330029320841,1.073178108179027,4.133561061550638
NESTOR - BES,NNW,7,83.21428571428571,0.7564245156421787,82.45786119864353,155.5986914447476
IB CIVIC CTR,N,9,1.4222222222222223,24.39931521885474,-22.977092996632518,30.332710779747018
IB CIVIC CTR,NNE,7,0.7857142857142858,0.003973095682348402,0.7817411900319373,1.0931506330824965
IB CIVIC CTR,NE,13,4.23076923076923,6.616459515934688,-2.385690285165457,11.862455332584688
IB CIVIC CTR,ENE,13,3.092307692307692,2.773697609472415,0.3186100828352777,5.215565665037573
IB CIVIC CTR,E,14,5.371428571428572,2.84986272949481,2.521565841933761,14.559732041497886
IB CIVIC CTR,ESE,13,12.353846153846153,4.4591276073363595,7.894718546509792,30.97113688717028
IB CIVIC CTR,SE,20,38.83,38.95378300284863,-0.1237830028486222,99.27747827663177
IB CIVIC CTR,SSE,17,17.423529411764708,4.8297134369825585,12.593815974782146,19.789133691558227
IB CIVIC CTR,S,11,18.29090909090909,5.863351770976655,12.427557319932436,19.008123391516325
IB CIVIC CTR,SSW,14,12.157142857142858,2.694274809372621,9.462868047770238,22.44847682744369
IB CIVIC CTR,SW,18,2.772222222222222,0.4398967110681074,2.332325511154115,6.1916441915723395
IB CIVIC CTR,WSW,42,1.2666666666666666,0.8823525524804252,0.3843141141862415,2.6534745703116283
IB CIVIC CTR,W,57,1.1228070175438596,1.56069118740214,-0.43788416985828044,4.223035927505146
IB CIVIC CTR,WNW,42,0.5214285714285714,0.010926883541494887,0.5105016878870765,0.6667425978957899
IB CIVIC CTR,NW,9,0.48888888888888893,1.1940485873363798e-19,0.48888888888888893,0.5077182070575939
IB CIVIC CTR,NNW,7,0.8571428571428573,0.022536829468564595,0.8346060276742927,1.2363377161835372
