receptor,wind_sector,n_hours,obs_mean,pred_mean,resid_mean,resid_rms
SAN YSIDRO,N,9,30.311111111111114,6.6642436798978935,23.646867431213213,42.70814762338997
SAN YSIDRO,NNE,7,10.0,10.42620423349999,-0.4262042334999881,14.060108032299262
SAN YSIDRO,NE,13,7.646153846153846,0.020210335481322082,7.625943510672524,11.008593631563595
SAN YSIDRO,ENE,13,6.246153846153847,0.4068445057749677,5.839309340378877,9.367508062918576
SAN YSIDRO,E,14,5.957142857142856,0.5746247923345884,5.382518064808268,11.098592311438887
SAN YSIDRO,ESE,13,2.707692307692308,0.001765484782801304,2.705926822909506,3.603883784565874
SAN YSIDRO,SE,20,4.470000000000001,3.203814942895745e-12,4.469999999996796,6.94967625145128
SAN YSIDRO,SSE,17,3.4941176470588236,9.192837133611518e-06,3.49410845422169,5.122268461277776
SAN YSIDRO,S,12,5.0,0.09839560274612945,4.9016043972538705,6.2469453885674895
SAN YSIDRO,SSW,15,4.613333333333332,3.003617287635539,1.6097160456977948,6.8466284931658254
SAN YSIDRO,SW,18,3.738888888888889,1.0110504301994645,2.7278384586894244,4.554302794665472
SAN YSIDRO,WSW,38,4.771052631578947,2.2060899684917588,2.56496266308719,8.976295618353825
SAN YSIDRO,W,60,5.566666666666667,4.85018085055737,0.7164858161092958,7.785927178695388
SAN YSIDRO,WNW,39,6.38974358974359,1.4137313616841611,4.976012228059428,9.26213388795113
SAN YSIDRO,NW,9,15.38888888888889,0.3356559759725117,15.053232912916375,19.94951433059481
SAN YSIDRO,NNW,7,29.328571428571426,1.6239821843112374,27.704589244260195,41.23806430644587
NESTOR - BES,N,9,13.411111111111111,3.928039169672376,9.483071941438734,17.870102947080856
NESTOR - BES,NNE,7,96.6,5.34335653673192,91.25664346326808,139.2284880585001
NESTOR - BES,NE,13,50.53076923076923,5.2449437807271675,45.285825450042054,80.49449260854969
NESTOR - BES,ENE,13,47.707692307692305,1.462418179561777,46.24527412813052,93.95174839382099
NESTOR - BES,E,14,16.307142857142857,0.34254720264910804,15.964595654493746,34.83670074894279
NESTOR - BES,ESE,13,34.23846153846154,1.6683954026687715,32.57006613579277,71.0569877956301
NESTOR - BES,SE,20,95.29499999999999,3.843035513786525,91.45196448621348,126.39749799309924
NESTOR - BES,SSE,17,72.09411764705884,2.3898701137764697,69.70424753328236,103.03562998783661
NESTOR - BES,S,12,92.98333333333333,25.28903168071571,67.69430165261763,163.4902500497913
NESTOR - BES,SSW,15,31.14666666666667,7.516603636319136,23.630063030347532,40.00467426108314
NESTOR - BES,SW,18,57.89999999999999,0.6080107292787104,57.29198927072129,181.94934002496717
NESTOR - BES,WSW,40,7.7299999999999995,1.270354028112298,6.459645971887701,20.979466808895364
NESTOR - BES,W,60,12.34,0.3756964491185391,11.964303550881459,52.10348194454869
NESTOR - BES,WNW,42,1.0523809523809522,0.03853639956933636,1.0138445528116162,3.111527560562995
NESTOR - BES,NW,9,1.7111111111111112,0.7515875446018114,0.9595235665092995,4.164930743412964
NESTOR - BES,NNW,7,83.21428571428571,0.5324687916974018,82.68181692258831,155.5938319686455
IB CIVIC CTR,N,9,1.4222222222222223,22.8928212782716,-21.470599056049377,28.91591437817358
IB CIVIC CTR,NNE,7,0.7857142857142858,0.0028513748477220816,0.7828629108665636,1.0935745853180596
IB CIVIC CTR,NE,13,4.23076923076923,5.595655968144788,-1.3648867373755587,10.025419985102081
IB CIVIC CTR,ENE,13,3.092307692307692,2.0588911508439263,1.0334165414637666,4.403292076659765
IB CIVIC CTR,E,14,5.371428571428572,2.7224059678857193,2.649022603542852,14.418810804920088
IB CIVIC CTR,ESE,13,12.353846153846153,3.5127570307197016,8.841089123126453,30.396256679387527
IB CIVIC CTR,SE,20,38.83,33.49439757376746,5.335602426232543,87.50410445672777
IB CIVIC CTR,SSE,17,17.423529411764708,3.4828186693260954,13.940710742438611,21.15319425396147
IB CIVIC CTR,S,11,18.29090909090909,4.432540895102335,13.858368195806758,20.107666588083195
IB CIVIC CTR,SSW,14,12.157142857142858,2.330481461855672,9.826661395287186,22.9192248916645
IB CIVIC CTR,SW,18,2.772222222222222,0.30692783512614047,2.4652943870960815,6.200411199356536
IB CIVIC CTR,WSW,42,1.2666666666666666,0.48691262887655723,0.7797540377901095,2.9110481761160543
IB CIVIC CTR,W,57,1.1228070175438596,1.4356749813245189,-0.31286796378065906,3.923662590308593
IB CIVIC CTR,WNW,42,0.5214285714285714,0.008364234735441324,0.51306433669313,0.6702203335554144
IB CIVIC CTR,NW,9,0.48888888888888893,1.0490044867594384e-19,0.48888888888888893,0.5077182070575939
IB CIVIC CTR,NNW,7,0.8571428571428573,0.019841323846851784,0.8373015332960054,1.2429801457973046
