receptor,wind_sector,n_hours,obs_mean,pred_mean,resid_mean,resid_rms
SAN YSIDRO,N,9,30.311111111111114,5.569172888435576,24.741938222675532,42.835217280610934
SAN YSIDRO,NNE,7,10.0,9.677956605728301,0.3220433942716972,13.115414990367134
SAN YSIDRO,NE,13,7.646153846153846,1.4492285267792833,6.196925319374563,11.059192278826963
SAN YSIDRO,ENE,13,6.246153846153847,0.5535486338166478,5.692605212337199,9.295661302036454
SAN YSIDRO,E,14,5.957142857142856,0.567679404392576,5.389463452750282,11.109318151834824
SAN YSIDRO,ESE,13,2.707692307692308,0.0017658136559905867,2.705926494036317,3.6038838231945602
SAN YSIDRO,SE,20,4.470000000000001,2.8073371394140927e-12,4.469999999997192,6.949676251451406
SAN YSIDRO,SSE,17,3.4941176470588236,1.0166817780548327e-05,3.494107480241043,5.122268328196462
SAN YSIDRO,S,12,5.0,0.10372484655227765,4.896275153447722,6.244955407554566
SAN YSIDRO,SSW,15,4.613333333333332,3.1286115159626706,1.4847218173706633,6.840165329330641
SAN YSIDRO,SW,18,3.738888888888889,0.9748083843163526,2.764080504572536,4.574207386829915
SAN YSIDRO,WSW,38,4.771052631578947,2.147808146845149,2.623244484733798,8.96109991435801
SAN YSIDRO,W,60,5.566666666666667,5.0701224124360555,0.49654425423061094,7.970173265283696
SAN YSIDRO,WNW,39,6.38974358974359,1.5093682717615,4.88037531798209,9.195098701446092
SAN YSIDRO,NW,9,15.38888888888889,0.34244298539889334,15.046445903489996,19.939595242824065
SAN YSIDRO,NNW,7,29.328571428571426,2.0960663242380706,27.23250510433336,41.17686904252089
NESTOR - BES,N,9,13.411111111111111,3.8890736182137147,9.522037492897397,17.807662480289917
NESTOR - BES,NNE,7,96.6,3.281639478915941,93.31836052108407,143.04315900312494
NESTOR - BES,NE,13,50.53076923076923,7.022639318615473,43.50812991215377,79.88974949905467
NESTOR - BES,ENE,13,47.707692307692305,1.401077546686775,46.306614761005534,93.89412416398798
NESTOR - BES,E,14,16.307142857142857,0.3678527428261525,15.939290114316702,34.83210429722307
NESTOR - BES,ESE,13,34.23846153846154,2.004091249149565,32.234370289311975,70.95631315387702
NESTOR - BES,SE,20,95.29499999999999,3.8462607824535207,91.44873921754649,126.43523412251871
NESTOR - BES,SSE,17,72.09411764705884,2.411337055729706,69.68278059132912,102.89523934576394
NESTOR - BES,S,12,92.98333333333333,25.680641277959726,67.3026920553736,163.01032415547863
NESTOR - BES,SSW,15,31.14666666666667,7.574092201671716,23.572574464994958,39.827606434554056
NESTOR - BES,SW,18,57.89999999999999,0.5542061857613042,57.3457938142387,181.99924879218628
NESTOR - BES,WSW,40,7.7299999999999995,1.545462584741436,6.184537415258563,20.300810828948997
NESTOR - BES,W,60,12.34,0.5653992213465693,11.77460077865343,52.26135612638238
NESTOR - BES,WNW,42,1.0523809523809522,0.05113187722491382,1.0012490751560388,3.107185386927245
NESTOR - BES,NW,9,1.7111111111111112,0.6531695892749083,1.0579415218362025,4.130561546582667
NESTOR - BES,NNW,7,83.21428571428571,0.8214404634405594,82.39284525084517,155.60056346184237
IB CIVIC CTR,N,9,1.4222222222222223,24.375467250516476,-22.95324502829425,30.131931502152845
IB CIVIC CTR,NNE,7,0.7857142857142858,0.003939566318232392,0.7817747193960533,1.0931309115421226
IB CIVIC CTR,NE,13,4.23076923076923,6.055601638503015,-1.8248324077337834,11.183995671611731
IB CIVIC CTR,ENE,13,3.092307692307692,2.5025733078258074,0.5897343844818852,4.815376468260806
IB CIVIC CTR,E,14,5.371428571428572,2.8875593343737718,2.4838692370547997,14.58909051346858
IB CIVIC CTR,ESE,13,12.353846153846153,3.764491140910864,8.58935501293529,30.464587858924627
IB CIVIC CTR,SE,20,38.83,34.66945805312087,4.1605419468791265,90.08088674244188
IB CIVIC CTR,SSE,17,17.423529411764708,3.6480363846977206,13.775493027066986,21.0097719470086
IB CIVIC CTR,S,11,18.29090909090909,5.173351794532004,13.117557296377088,19.755626373104242
IB CIVIC CTR,SSW,14,12.157142857142858,3.556968541984958,8.600174315157897,22.02737390740522
IB CIVIC CTR,SW,18,2.772222222222222,0.36375193679248724,2.408470285429735,6.259381884286519
IB CIVIC CTR,WSW,42,1.2666666666666666,0.8557842601083201,0.4108824065583466,2.6385151632506663
IB CIVIC CTR,W,57,1.1228070175438596,1.5409820414987914,-0.41817502395493183,4.237472168595835
IB CIVIC CTR,WNW,42,0.5214285714285714,0.012065146171029537,0.5093634252575419,0.6653395389973156
IB CIVIC CTR,NW,9,0.48888888888888893,1.3942156340854416e-19,0.48888888888888893,0.5077182070575939
IB CIVIC CTR,NNW,7,0.8571428571428573,0.026299584005881654,0.8308432731369756,1.2270768295161274
